Namespace(csv=True, file='../../data/messages.csv', ignore_large_rooms=True, max_roomsize=None, price_per_xmpp=1e-06, vary_max_roomsize=True)
405,112.420498
419,112.434325
420,112.487665
421,112.5866
422,112.627956
423,112.628379
447,112.787958
477,112.790343
478,112.894069
479,112.959213
480,113.086413
481,113.088818
529,113.139602
530,113.231822
531,113.28386
532,113.385472
533,113.395599
534,113.565411
535,113.577181
536,113.610949
537,113.665186
651,113.716615
744,113.735215
745,113.908055
746,115.078529
747,115.091975
748,115.239331
749,115.36741
750,115.46041
751,115.521992
752,116.060424
753,116.101839
754,116.112395
755,116.230175
756,116.555255
757,116.691515
758,116.804457
759,117.112611
760,117.668931
761,118.191738
762,118.415766
763,118.745382
764,118.77747
765,118.85244
766,118.853206
767,119.975327
768,120.664991
769,121.453216
770,122.141596
771,122.396026
772,122.82989
773,123.031643
774,123.241397
775,123.860622
776,123.954518
777,123.957626
778,124.285942
779,124.909142
780,125.320202
781,125.68571
782,125.782678
783,126.459973
784,126.792389
785,127.438444
786,128.933416
787,129.476446
788,130.594618
789,133.07839
790,133.41019
791,134.188534
792,134.48395
793,134.919307
794,135.677577
795,135.819882
796,135.843762
797,135.925853
798,136.046351
799,136.047949
800,136.083949
801,136.287403
802,136.301839
1139,136.441936
1140,136.505776
1141,136.676926
1142,136.732884
1143,136.778604
1144,136.798052
1145,136.902247
1146,137.586409
1147,137.97983
1148,138.262238
1149,138.739073
1150,138.741373
